chr1	1232237	1235041	ENSG00000176022.7
chr1	1242446	1246722	ENSG00000184163.3
chr1	1249777	1251334	ENSG00000260179.1
chr1	1253909	1273864	ENSG00000160087.21
chr1	1274033	1280420	ENSG00000230415.2
chr1	1280436	1292029	ENSG00000162572.21
chr1	1292390	1309609	ENSG00000131584.19
chr1	1296110	1296170	ENSG00000278073.1
chr1	1308597	1311677	ENSG00000169972.13
chr1	1311585	1324687	ENSG00000127054.22
chr1	1312502	1312566	ENSG00000283712.1
chr1	1317581	1318689	ENSG00000240731.1
chr1	1324756	1328896	ENSG00000224051.7
chr1	1331280	1335314	ENSG00000169962.5
chr1	1335276	1349418	ENSG00000107404.21
chr1	1339650	1339708	ENSG00000284372.1
chr1	1348183	1362350	ENSG00000304860.1
chr1	1352689	1361777	ENSG00000162576.17
chr1	1373730	1375207	ENSG00000175756.14
chr1	1378666	1379032	ENSG00000223663.2
chr1	1385711	1399335	ENSG00000221978.13
chr1	1399476	1402054	ENSG00000224870.10
chr1	1401909	1407293	ENSG00000242485.6
chr1	1405460	1405752	ENSG00000264293.2
chr1	1407358	1408306	ENSG00000301639.1
chr1	1409096	1410618	ENSG00000272455.1
chr1	1418420	1421769	ENSG00000235098.9
chr1	1420245	1423287	ENSG00000225905.2
chr1	1425871	1430255	ENSG00000205116.4
chr1	1429194	1435625	ENSG00000225285.2
chr1	1434861	1442882	ENSG00000179403.12
chr1	1449689	1470163	ENSG00000215915.10
chr1	1471765	1497848	ENSG00000160072.20
chr1	1503224	1509526	ENSG00000290916.2
chr1	1503582	1509351	ENSG00000284740.3
chr1	1512162	1534685	ENSG00000197785.14
chr1	1534778	1540624	ENSG00000205090.10
chr1	1539564	1592377	ENSG00000299413.1
chr1	1541673	1574863	ENSG00000160075.12
chr1	1574102	1577075	ENSG00000215014.5
chr1	1583510	1583909	ENSG00000274481.1
chr1	1598012	1600135	ENSG00000228594.4
chr1	1600182	1607327	ENSG00000286989.2
chr1	1613758	1615795	ENSG00000272106.1
chr1	1615454	1630605	ENSG00000197530.13
chr1	1632163	1635263	ENSG00000189409.14
chr1	1635225	1659012	ENSG00000248333.9
chr1	1659027	1662939	ENSG00000272004.2
chr1	1659529	1692795	ENSG00000189339.12
chr1	1671990	1673411	ENSG00000293187.1
chr1	1673275	1674397	ENSG00000269737.3
chr1	1692528	1701814	ENSG00000310190.1
chr1	1698620	1700731	ENSG00000310238.1
chr1	1699942	1701782	ENSG00000215914.4
chr1	1702379	1724357	ENSG00000008128.23
chr1	1702736	1737688	ENSG00000268575.1
chr1	1724194	1736519	ENSG00000293188.2
chr1	1724838	1745992	ENSG00000290854.2
chr1	1734690	1739557	ENSG00000215790.9
chr1	1735817	1737251	ENSG00000227775.4
chr1	1751232	1780457	ENSG00000008130.15
chr1	1783129	1796057	ENSG00000302550.1
chr1	1785285	1892292	ENSG00000078369.19
chr1	1891175	1892835	ENSG00000231050.4
chr1	1891400	1891754	ENSG00000303984.1
chr1	1906002	1909117	ENSG00000294910.1
chr1	1909317	1910418	ENSG00000306476.1
chr1	1915108	1917296	ENSG00000169885.10
chr1	1917590	1919279	ENSG00000178821.13
chr1	1921951	2003837	ENSG00000142609.20
chr1	2013198	2019198	ENSG00000233542.3
chr1	2019329	2030758	ENSG00000187730.9
chr1	2033503	2047450	ENSG00000304958.1
chr1	2049202	2050176	ENSG00000226969.2
chr1	2050411	2185395	ENSG00000067606.17
chr1	2103345	2104917	ENSG00000308181.1
chr1	2141084	2145279	ENSG00000271806.1
chr1	2181794	2184389	ENSG00000182873.5
chr1	2184461	2212720	ENSG00000162585.17
chr1	2207046	2208854	ENSG00000304038.1
chr1	2212523	2220738	ENSG00000234396.3
chr1	2212965	2214206	ENSG00000304143.1
chr1	2227388	2310213	ENSG00000157933.11
chr1	2300846	2301069	ENSG00000295493.1
chr1	2314917	2323085	ENSG00000287356.2
chr1	2321253	2391707	ENSG00000116151.14
chr1	2326201	2326693	ENSG00000272161.1
chr1	2350414	2352820	ENSG00000292993.1
chr1	2351644	2351857	ENSG00000269896.3
chr1	2363061	2363628	ENSG00000272420.1
chr1	2385375	2388508	ENSG00000295371.1
chr1	2391775	2405442	ENSG00000157916.20
chr1	2403964	2413797	ENSG00000157911.11
chr1	2425980	2505532	ENSG00000149527.18
chr1	2492300	2493258	ENSG00000224387.1
chr1	2493437	2494479	ENSG00000229393.1
chr1	2508537	2526597	ENSG00000157881.16
chr1	2528745	2530263	ENSG00000197921.6
chr1	2530064	2547878	ENSG00000272449.4
chr1	2540861	2557059	ENSG00000238164.7
chr1	2550557	2552503	ENSG00000307979.1
chr1	2555639	2565382	ENSG00000157873.18
chr1	2566410	2569888	ENSG00000225931.3
chr1	2576210	2580567	ENSG00000307958.1
chr1	2577043	2584553	ENSG00000228037.2
chr1	2585590	2586283	ENSG00000289610.3
chr1	2586491	2591469	ENSG00000157870.17
chr1	2590639	2633016	ENSG00000142606.16
chr1	2628688	2636624	ENSG00000237058.2
chr1	2636986	2801693	ENSG00000215912.13
chr1	2768091	2784733	ENSG00000285945.1
chr1	2773603	2776473	ENSG00000283259.1
chr1	2811850	2812692	ENSG00000233234.1
chr1	2814020	2817789	ENSG00000287396.2
chr1	2814432	2814998	ENSG00000231630.1
chr1	2822159	2823360	ENSG00000302855.1
chr1	2855194	2855996	ENSG00000295089.1
chr1	2873653	2875675	ENSG00000300015.1
chr1	2960355	2968707	ENSG00000284745.2
chr1	3021467	3022903	ENSG00000169717.7
chr1	3059564	3070251	ENSG00000177133.15
chr1	3069168	3438621	ENSG00000142611.17
chr1	3127975	3128035	ENSG00000283572.1
chr1	3132927	3133709	ENSG00000226286.1
chr1	3161276	3167152	ENSG00000306427.1
chr1	3205988	3208664	ENSG00000279839.1
chr1	3211011	3213146	ENSG00000306439.1
chr1	3306636	3310096	ENSG00000272235.1
chr1	3312741	3323149	ENSG00000287828.2
chr1	3367815	3373928	ENSG00000286518.1
chr1	3439154	3441727	ENSG00000295754.1
chr1	3453403	3454339	ENSG00000297626.1
chr1	3454665	3481113	ENSG00000130762.15
chr1	3487246	3487627	ENSG00000272088.1
chr1	3487951	3611508	ENSG00000162591.17
chr1	3560695	3560790	ENSG00000207776.1
chr1	3619643	3622906	ENSG00000309127.1
chr1	3620739	3624787	ENSG00000238260.4
chr1	3625015	3630127	ENSG00000158109.15
chr1	3630767	3652761	ENSG00000116213.16
chr1	3652516	3736201	ENSG00000078900.16
chr1	3658938	3668772	ENSG00000227589.1
chr1	3712200	3714298	ENSG00000235131.1
chr1	3735511	3747373	ENSG00000293478.2
chr1	3736943	3737103	ENSG00000276189.1
chr1	3738434	3746742	ENSG00000227372.13
chr1	3746460	3771645	ENSG00000162592.10
chr1	3750341	3752342	ENSG00000296834.1
chr1	3772749	3775982	ENSG00000235169.11
chr1	3778559	3796498	ENSG00000130764.10
chr1	3782815	3783111	ENSG00000266075.2
chr1	3785008	3785538	ENSG00000272153.1
chr1	3812086	3857396	ENSG00000116198.14
chr1	3857267	3885429	ENSG00000169598.17
chr1	3889125	3900293	ENSG00000198912.12
chr1	3900187	3917547	ENSG00000236423.9
chr1	3940486	3955262	ENSG00000233304.8
chr1	3944547	3949024	ENSG00000226374.4
chr1	3976133	4093062	ENSG00000284668.3
chr1	4012921	4019843	ENSG00000284703.2
chr1	4043675	4046929	ENSG00000296871.1
chr1	4108078	4108993	ENSG00000308587.1
chr1	4175528	4175899	ENSG00000229280.1
chr1	4224706	4228239	ENSG00000301255.1
chr1	4267345	4269793	ENSG00000299169.1
chr1	4317882	4319668	ENSG00000302287.1
chr1	4412027	4424689	ENSG00000235054.5
chr1	4460526	4463221	ENSG00000306535.1
chr1	4479131	4484375	ENSG00000284694.1
chr1	4495360	4497501	ENSG00000299517.1
chr1	4551735	4552145	ENSG00000227169.2
chr1	4555871	4556410	ENSG00000295490.1
chr1	4571481	4594016	ENSG00000232596.3
chr1	4603690	4622259	ENSG00000300565.1
chr1	4627314	4634700	ENSG00000303830.1
chr1	4654609	4792534	ENSG00000196581.11
chr1	4730211	4734992	ENSG00000287586.1
chr1	4957519	4973298	ENSG00000284739.2
chr1	4973381	4981568	ENSG00000284674.1
chr1	4992579	4998772	ENSG00000309102.1
chr1	4997979	5004012	ENSG00000309111.1
chr1	5086459	5090899	ENSG00000231510.1
chr1	5155566	5161643	ENSG00000296716.1
chr1	5220546	5225258	ENSG00000302269.1
chr1	5292485	5295192	ENSG00000306645.1
chr1	5301928	5307394	ENSG00000284616.1
chr1	5426089	5430776	ENSG00000302445.1
chr1	5430322	5433023	ENSG00000302452.1
chr1	5448819	5455118	ENSG00000295735.1
chr1	5478736	5493057	ENSG00000284692.3
chr1	5480787	5482028	ENSG00000284666.1
chr1	5492978	5494674	ENSG00000260972.1
chr1	5502638	5503846	ENSG00000299325.1
chr1	5554747	5554881	ENSG00000283356.1
chr1	5561708	5771608	ENSG00000289893.2
chr1	5564071	5564143	ENSG00000264341.1
chr1	5597389	5614160	ENSG00000295108.1
chr1	5706880	5709714	ENSG00000295122.1
chr1	5834386	5838310	ENSG00000298180.1
chr1	5862672	5862741	ENSG00000264101.1
chr1	5862811	5992473	ENSG00000131697.18
chr1	5897461	5902448	ENSG00000299539.1
chr1	5990927	6101193	ENSG00000069424.16
chr1	6101787	6180321	ENSG00000116254.18
chr1	6159430	6197757	ENSG00000285629.1
chr1	6185020	6209389	ENSG00000116251.11
chr1	6204835	6206041	ENSG00000226944.2
chr1	6205475	6221299	ENSG00000158286.13
chr1	6221193	6235972	ENSG00000116237.16
chr1	6234692	6239448	ENSG00000225077.4
chr1	6244179	6245578	ENSG00000173673.9
chr1	6247353	6261098	ENSG00000158292.7
chr1	6264269	6393767	ENSG00000097021.21
chr1	6393555	6394391	ENSG00000271746.1
chr1	6412418	6424670	ENSG00000069812.11
chr1	6424776	6461367	ENSG00000187017.18
chr1	6429834	6429896	ENSG00000265392.1
chr1	6443034	6447006	ENSG00000231868.1
chr1	6460786	6466175	ENSG00000215788.11
chr1	6467122	6520074	ENSG00000171680.23
chr1	6485037	6487704	ENSG00000297749.1
chr1	6490640	6494731	ENSG00000299237.1
chr1	6490905	6493396	ENSG00000299253.1
chr1	6521347	6554513	ENSG00000162408.11
chr1	6540854	6540964	ENSG00000253022.1
chr1	6547905	6548619	ENSG00000229519.2
chr1	6555307	6579755	ENSG00000173662.21
chr1	6579994	6589280	ENSG00000204859.13
chr1	6590724	6614607	ENSG00000162413.17
chr1	6598943	6600379	ENSG00000295286.1
chr1	6612997	6613159	ENSG00000304810.1
chr1	6613731	6624030	ENSG00000116273.6
chr1	6624868	6635586	ENSG00000041988.16
chr1	6634168	6701924	ENSG00000007923.17
chr1	6724626	6730012	ENSG00000228750.8
chr1	6767954	6770038	ENSG00000284744.1
chr1	6783892	6784843	ENSG00000237436.2
chr1	6785454	7769706	ENSG00000171735.21
chr1	6834333	6834618	ENSG00000227950.1
chr1	7008376	7014279	ENSG00000237365.1
chr1	7219360	7219524	ENSG00000207056.1
chr1	7237660	7240057	ENSG00000310450.1
chr1	7312886	7370277	ENSG00000237402.2
chr1	7379384	7389915	ENSG00000237728.3
chr1	7390031	7411735	ENSG00000294314.1
chr1	7440491	7441612	ENSG00000225126.2
chr1	7507509	7509131	ENSG00000298973.1
chr1	7557505	7558106	ENSG00000306883.1
chr1	7583643	7588823	ENSG00000302704.1
chr1	7693124	7694844	ENSG00000270171.1
chr1	7698303	7698872	ENSG00000270035.1
chr1	7700704	7702528	ENSG00000269978.2
chr1	7769955	7771187	ENSG00000300603.1
chr1	7771296	7781432	ENSG00000049245.13
chr1	7776383	7776775	ENSG00000269925.1
chr1	7784291	7845177	ENSG00000049246.15
chr1	7788351	7827342	ENSG00000236266.2
chr1	7843083	7853512	ENSG00000049247.14
chr1	7856311	7913257	ENSG00000302605.1
chr1	7915871	7943165	ENSG00000049249.10
chr1	7942372	7942726	ENSG00000270330.1
chr1	7954291	7985505	ENSG00000116288.13
chr1	7960536	7961526	ENSG00000299004.1
chr1	7982881	7982983	ENSG00000200344.1
chr1	7991134	8005312	ENSG00000284747.1
chr1	7998187	7999934	ENSG00000284716.1
chr1	8004404	8026309	ENSG00000116285.13
chr1	8026413	8187014	ENSG00000238290.2
chr1	8057245	8058463	ENSG00000232848.1
chr1	8093486	8113404	ENSG00000301325.1
chr1	8158695	8215242	ENSG00000227634.4
chr1	8189824	8192770	ENSG00000229305.1
chr1	8197389	8203165	ENSG00000301344.1
chr1	8206434	8206597	ENSG00000200975.1
chr1	8218190	8220529	ENSG00000233645.1
chr1	8240001	8249009	ENSG00000298156.1
chr1	8256341	8260244	ENSG00000301025.1
chr1	8257357	8295010	ENSG00000301006.1
chr1	8292157	8292263	ENSG00000251977.1
chr1	8318114	8344167	ENSG00000162426.16
chr1	8328067	8328179	ENSG00000252254.1
chr1	8352397	8848921	ENSG00000142599.20
chr1	8424645	8435013	ENSG00000232912.6
chr1	8511795	8511919	ENSG00000221083.1
chr1	8512653	8513021	ENSG00000270282.1
chr1	8750430	8751087	ENSG00000234619.1
chr1	8786211	8786913	ENSG00000224315.2
chr1	8789577	8790281	ENSG00000303676.1
chr1	8796571	8796673	ENSG00000222511.2
chr1	8798475	8799506	ENSG00000226545.1
chr1	8805860	8807051	ENSG00000228423.2
chr1	8831007	8831375	ENSG00000229716.2
chr1	8861000	8879190	ENSG00000074800.16
chr1	8866502	8866590	ENSG00000274258.1
chr1	8878464	8880122	ENSG00000230679.2
chr1	8883427	8883533	ENSG00000201725.1
chr1	8893409	8894151	ENSG00000238249.2
chr1	8893871	8926885	ENSG00000310107.1
chr1	8907393	8907744	ENSG00000232208.2
chr1	8909742	8909904	ENSG00000232663.2
chr1	8923155	8939708	ENSG00000310124.1
chr1	8945867	8975092	ENSG00000131686.15
chr1	8970490	8971246	ENSG00000290109.2
chr1	8979576	8979874	ENSG00000265141.2
chr1	9002973	9026423	ENSG00000197241.4
chr1	9035106	9088478	ENSG00000142583.18
chr1	9082696	9082879	ENSG00000252404.1
chr1	9100305	9129102	ENSG00000180758.12
chr1	9139555	9202826	ENSG00000228526.9
chr1	9151668	9151777	ENSG00000284357.1
chr1	9162321	9162945	ENSG00000289914.2
chr1	9163078	9163571	ENSG00000302015.1
chr1	9181588	9198023	ENSG00000234546.6
chr1	9197190	9198761	ENSG00000301983.1
chr1	9200784	9203619	ENSG00000301968.1
chr1	9234774	9271337	ENSG00000049239.13
chr1	9241960	9242715	ENSG00000302217.1
chr1	9292894	9369532	ENSG00000171621.14
chr1	9321174	9334689	ENSG00000294252.1
chr1	9370608	9373541	ENSG00000296073.1
chr1	9371972	9375157	ENSG00000296056.1
chr1	9410613	9417880	ENSG00000307568.1
chr1	9421098	9422862	ENSG00000284652.1
chr1	9425094	9455910	ENSG00000284693.3
chr1	9437669	9437778	ENSG00000252956.1
chr1	9438728	9445143	ENSG00000301013.1
chr1	9448629	9449491	ENSG00000301030.1
chr1	9466645	9467370	ENSG00000306844.1
chr1	9490342	9492604	ENSG00000296249.1
chr1	9500754	9503536	ENSG00000235263.2
chr1	9539465	9585173	ENSG00000171612.7
chr1	9576427	9576985	ENSG00000231181.1
chr1	9588911	9614877	ENSG00000188807.13
chr1	9628393	9629425	ENSG00000307011.1
chr1	9629889	9729114	ENSG00000171608.18
chr1	9652610	9654586	ENSG00000179840.5
chr1	9660828	9662626	ENSG00000233268.3
chr1	9672405	9687565	ENSG00000301080.1
chr1	9672405	9687604	ENSG00000231789.5
chr1	9728926	9823984	ENSG00000171603.18
chr1	9780822	9781240	ENSG00000271264.1
chr1	9826289	9828271	ENSG00000280113.2
chr1	9848276	9910336	ENSG00000178585.15
chr1	9848318	9850154	ENSG00000223989.1
chr1	9900614	9908034	ENSG00000285701.2
chr1	9909408	9949974	ENSG00000228150.2
chr1	9922113	9943407	ENSG00000162441.12
chr1	9943428	9985501	ENSG00000173614.14
chr1	9947318	9947636	ENSG00000202415.1
chr1	9950572	9960787	ENSG00000283611.2
chr1	9967381	9967458	ENSG00000265521.1
chr1	9983141	9984568	ENSG00000241326.1
chr1	9997206	10016021	ENSG00000162444.12
chr1	10032832	10181239	ENSG00000130939.20
chr1	10054445	10054781	ENSG00000224340.1
chr1	10058671	10059648	ENSG00000233623.2
chr1	10163268	10163374	ENSG00000201746.1
chr1	10210570	10381603	ENSG00000054523.20
chr1	10227718	10227803	ENSG00000264881.1
chr1	10298966	10299072	ENSG00000199562.1
chr1	10306465	10306757	ENSG00000264501.2
chr1	10381906	10387150	ENSG00000284735.1
chr1	10395416	10397432	ENSG00000284642.1
chr1	10398592	10420511	ENSG00000142657.21
chr1	10429881	10430677	ENSG00000271989.1
chr1	10430102	10452153	ENSG00000251503.8
chr1	10430433	10442808	ENSG00000175279.22
chr1	10450031	10451998	ENSG00000241563.4
chr1	10456522	10472529	ENSG00000160049.12
chr1	10458555	10459338	ENSG00000203469.2
chr1	10472288	10630758	ENSG00000142655.13
chr1	10589712	10605367	ENSG00000307253.1
chr1	10612222	10616452	ENSG00000287727.1
chr1	10616836	10617115	ENSG00000243267.3
chr1	10636604	10796650	ENSG00000130940.15
chr1	10639241	10654333	ENSG00000272078.1
chr1	10728728	10731991	ENSG00000298629.1
chr1	10865458	10866806	ENSG00000308013.1
chr1	10866418	10873103	ENSG00000307983.1
chr1	10870671	10873299	ENSG00000307999.1
chr1	10895761	10895998	ENSG00000225158.2
chr1	10901097	10905131	ENSG00000308257.1
chr1	10946471	10982076	ENSG00000175262.15
chr1	10990978	10991797	ENSG00000215785.2
chr1	11012344	11030528	ENSG00000120948.19
chr1	11022009	11047239	ENSG00000009724.18
chr1	11054584	11060020	ENSG00000116649.10
chr1	11060228	11102105	ENSG00000230337.5
chr1	11066618	11099869	ENSG00000171824.14
chr1	11106535	11262556	ENSG00000198793.14
chr1	11143898	11149537	ENSG00000225602.5
chr1	11152350	11152452	ENSG00000253086.1
chr1	11189355	11195981	ENSG00000171819.5
chr1	11226254	11226360	ENSG00000207451.1
chr1	11232963	11233112	ENSG00000238173.1
chr1	11262779	11265896	ENSG00000309051.1
chr1	11273198	11296049	ENSG00000120942.14
chr1	11278616	11279351	ENSG00000238199.1
chr1	11311711	11339929	ENSG00000284646.2
chr1	11350694	11398213	ENSG00000302153.1
chr1	11355388	11356302	ENSG00000302176.1
chr1	11425257	11425821	ENSG00000224338.2
chr1	11442145	11454264	ENSG00000299102.1
chr1	11479155	11537551	ENSG00000204624.8
chr1	11500803	11502016	ENSG00000285833.1
chr1	11593685	11595450	ENSG00000303300.1
chr1	11609468	11613358	ENSG00000235643.2
chr1	11623558	11643416	ENSG00000284708.1
chr1	11637018	11655785	ENSG00000116661.11
chr1	11654375	11663327	ENSG00000132879.14
chr1	11657230	11691811	ENSG00000116670.17
chr1	11664200	11674354	ENSG00000116663.11
chr1	11691710	11725857	ENSG00000162490.7
chr1	11725613	11731906	ENSG00000301523.1
chr1	11735691	11736690	ENSG00000305789.1
chr1	11736084	11754802	ENSG00000177674.16
chr1	11761787	11789585	ENSG00000215910.8
chr1	11777077	11779619	ENSG00000177553.6
chr1	11785723	11806455	ENSG00000177000.13
chr1	11806096	11848079	ENSG00000011021.23
chr1	11843812	11843984	ENSG00000276470.1
chr1	11845549	11845697	ENSG00000278852.1
chr1	11845709	11848345	ENSG00000175206.11
chr1	11847442	11847549	ENSG00000275915.1
chr1	11857464	11858945	ENSG00000120937.9
chr1	11877770	11880406	ENSG00000224904.1
chr1	11907940	11925009	ENSG00000285646.3
chr1	11908152	11908271	ENSG00000199347.1
chr1	11909808	11909927	ENSG00000201801.1
chr1	11919591	11926428	ENSG00000116685.17
chr1	11934205	11975538	ENSG00000083444.17
chr1	11979533	11980127	ENSG00000287384.1
chr1	11980181	12015211	ENSG00000116688.18
chr1	12017216	12017308	ENSG00000270914.1
chr1	12019466	12032045	ENSG00000116691.11
chr1	12024012	12024124	ENSG00000202461.1
chr1	12029158	12029222	ENSG00000276869.1
chr1	12036740	12037014	ENSG00000243539.3
chr1	12063303	12144207	ENSG00000120949.15
chr1	12077881	12077984	ENSG00000201135.1
chr1	12080293	12080547	ENSG00000227875.2
chr1	12088441	12092264	ENSG00000285604.1
chr1	12153016	12153318	ENSG00000294285.1
chr1	12165230	12167519	ENSG00000301863.1
chr1	12166943	12167038	ENSG00000283789.1
chr1	12166991	12209228	ENSG00000028137.19
chr1	12173929	12180309	ENSG00000296888.1
chr1	12191713	12191773	ENSG00000263676.1
chr1	12215712	12227459	ENSG00000297053.1
chr1	12220794	12221109	ENSG00000225196.2
chr1	12221148	12221271	ENSG00000252969.1
chr1	12230030	12512047	ENSG00000048707.15
chr1	12357054	12368922	ENSG00000295309.1
chr1	12507246	12507397	ENSG00000239149.1
chr1	12525549	12540875	ENSG00000229484.4
chr1	12551588	12554086	ENSG00000309694.1
chr1	12567909	12620133	ENSG00000162496.10
chr1	12569972	12570072	ENSG00000221340.1
chr1	12578957	12579023	ENSG00000276830.1
chr1	12607487	12616550	ENSG00000305650.1
chr1	12618019	12620380	ENSG00000288927.3
chr1	12644085	12667076	ENSG00000204518.3
chr1	12692909	12693020	ENSG00000226166.2
chr1	12716110	12728760	ENSG00000188984.12
chr1	12746200	12763699	ENSG00000157330.10
chr1	12773738	12777906	ENSG00000116726.5
chr1	12791397	12796628	ENSG00000116721.9
chr1	12822618	12823239	ENSG00000228338.2
chr1	12824605	12831410	ENSG00000239810.3
chr1	12838125	12841357	ENSG00000231103.2
chr1	12847377	12848720	ENSG00000179172.10
chr1	12857086	12861909	ENSG00000120952.4
chr1	12879212	12886201	ENSG00000243073.4
chr1	12879655	12887664	ENSG00000296105.1
chr1	12892896	12898270	ENSG00000187545.5
chr1	12916610	12920751	ENSG00000204510.6
chr1	12922554	12922660	ENSG00000207434.1
chr1	12926162	12928253	ENSG00000234064.1
chr1	12938472	12947580	ENSG00000232423.6
chr1	13029339	13032130	ENSG00000274178.2
chr1	13049476	13056575	ENSG00000274764.6
chr1	13060769	13062878	ENSG00000277058.3
chr1	13068677	13077884	ENSG00000229571.7
chr1	13095179	13097971	ENSG00000277862.1
chr1	13104403	13105689	ENSG00000236179.1
chr1	13115488	13116854	ENSG00000275774.3
chr1	13127073	13132099	ENSG00000290772.2
chr1	13128818	13131615	ENSG00000229978.2
chr1	13136879	13146044	ENSG00000297821.1
chr1	13146981	13147460	ENSG00000233336.1
chr1	13148905	13158116	ENSG00000280267.7
chr1	13163914	13165631	ENSG00000179412.11
chr1	13171848	13179459	ENSG00000204505.5
chr1	13196188	13201409	ENSG00000279169.3
chr1	13222695	13226154	ENSG00000279804.3
chr1	13241574	13246938	ENSG00000295394.1
chr1	13245863	13248652	ENSG00000250894.1
chr1	13254198	13263435	ENSG00000270601.5
chr1	13273539	13275627	ENSG00000231219.1
chr1	13279125	13279231	ENSG00000207511.1
chr1	13281304	13285137	ENSG00000182330.11
chr1	13303539	13308907	ENSG00000237700.2
chr1	13315581	13322598	ENSG00000204501.7
